Sheet-X-Y-Term-Concept--
'Emis_Manure&ImportedFeeds'-10-47-'Corn Grain'-grain--
'Emis_Manure&ImportedFeeds'-10-60-'Corn Grain'-corn--
'Emis_Manure&ImportedFeeds'-10-60-'Corn Grain'-grain--
'Emis_Manure&ImportedFeeds'-13-47-'Total'-'total porosity'--
'Emis_Manure&ImportedFeeds'-13-60-'Total'-'total porosity'--
'Emis_Manure&ImportedFeeds'-14-43-'wheat straw'-wheat--
'Emis_Manure&ImportedFeeds'-14-44-'wheat grain'-wheat--
'Emis_Manure&ImportedFeeds'-14-47-'Wheat Grain'-wheat--
'Emis_Manure&ImportedFeeds'-15-47-'Wheat Straw'-wheat--
'Emis_NESARE vs TypicalFarm'-1-5-'Lime'-lime--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-seed--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed bank'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed box'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed coating'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed decay'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed drill'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed meal'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed mix'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed mixture'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed potato'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed rain'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed rate'--
'Emis_NESARE vs TypicalFarm'-1-6-'Seed'-'seed row'--
'Emis_NESARE vs TypicalFarm'-1-7-'Herbicide+Pesticide'-herbicide--
'Emis_NESARE vs TypicalFarm'-1-8-'Input transport'-input--
'Emis_NESARE vs TypicalFarm'-1-10-'Grain drying'-'dry grain'--
'Emis_NESARE vs TypicalFarm'-1-10-'Grain drying'-grain--
'Emis_NESARE vs TypicalFarm'-1-10-'Grain drying'-'grain drying'--
'Emis_NESARE vs TypicalFarm'-1-15-'Total'-'total porosity'--
'Emis_NESARE vs TypicalFarm'-1-23-'Lime'-lime--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-seed--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed bank'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed box'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed coating'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed decay'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed drill'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed meal'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed mix'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed mixture'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed potato'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed rain'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed rate'--
'Emis_NESARE vs TypicalFarm'-1-24-'Seed'-'seed row'--
'Emis_NESARE vs TypicalFarm'-1-25-'Herbicide+Pesticide'-herbicide--
'Emis_NESARE vs TypicalFarm'-1-26-'Input Transport'-input--
'Emis_NESARE vs TypicalFarm'-1-28-'Grain Drying'-'dry grain'--
'Emis_NESARE vs TypicalFarm'-1-28-'Grain Drying'-grain--
'Emis_NESARE vs TypicalFarm'-1-28-'Grain Drying'-'grain drying'--
'Emis_NESARE vs TypicalFarm'-1-34-'Total'-'total porosity'--
'Emis_NESARE vs TypicalFarm'-1-40-'Lime'-lime--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-seed--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed bank'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed box'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed coating'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed decay'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed drill'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed meal'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed mix'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed mixture'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed potato'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed rain'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed rate'--
'Emis_NESARE vs TypicalFarm'-1-41-'Seed'-'seed row'--
'Emis_NESARE vs TypicalFarm'-1-42-'Herbicide+Pesticide'-herbicide--
'Emis_NESARE vs TypicalFarm'-1-43-'Input Transport'-input--
'Emis_NESARE vs TypicalFarm'-1-45-'Grain Drying'-'dry grain'--
'Emis_NESARE vs TypicalFarm'-1-45-'Grain Drying'-grain--
'Emis_NESARE vs TypicalFarm'-1-45-'Grain Drying'-'grain drying'--
'Emis_NESARE vs TypicalFarm'-1-51-'Total'-'total porosity'--
'Emis_NESARE vs TypicalFarm'-2-33-'Small grain combine harvest'-'combine harvest'--
'Emis_NESARE vs TypicalFarm'-7-5-'Lime'-lime--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-seed--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed bank'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed box'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed coating'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed decay'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed drill'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed meal'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed mix'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed mixture'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed potato'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed rain'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed rate'--
'Emis_NESARE vs TypicalFarm'-7-6-'Seed'-'seed row'--
'Emis_NESARE vs TypicalFarm'-7-7-'Herbicide+Pesticide'-herbicide--
'Emis_NESARE vs TypicalFarm'-7-8-'Input Transport'-input--
'Emis_NESARE vs TypicalFarm'-7-10-'Grain drying'-'dry grain'--
'Emis_NESARE vs TypicalFarm'-7-10-'Grain drying'-grain--
'Emis_NESARE vs TypicalFarm'-7-10-'Grain drying'-'grain drying'--
'Emis_NESARE vs TypicalFarm'-7-15-'Total'-'total porosity'--
'Emis_NESARESVO_Farm2011'-2-1-'Main Management'-management--
'Emis_NESARESVO_Farm2011'-2-1-'Main Management'-'sustainable management'--
'Emis_NESARESVO_Farm2011'-2-3-'Sub-Management'-management-
'Emis_NESARESVO_Farm2011'-4-4-rye_s-rye--
'Emis_NESARESVO_Farm2011'-5-4-'Soy'-'soy bean'--
'Emis_NESARESVO_Farm2011'-6-4-rye_cg-rye--
'Emis_NESARESVO_Farm2011'-11-1-'Main Management'-management--
'Emis_NESARESVO_Farm2011'-11-1-'Main Management'-'sustainable management'--
'Emis_NESARESVO_Farm2011'-12-4-'Wheat'-'feed wheat'--
'Emis_NESARESVO_Farm2011'-12-4-'Wheat'-'hard wheat'--
'Emis_NESARESVO_Farm2011'-12-4-'Wheat'-'soft wheat'--
'Emis_NESARESVO_Farm2011'-12-4-'Wheat'-wheat--
'Emis_NESARESVO_Farm2011'-12-4-'Wheat'-'wheat bug'--
'Emis_NESARESVO_Farm2011'-12-4-'Wheat'-'wheat disease'--
'Emis_NESARESVO_Farm2011'-12-4-'Wheat'-'wheat quality'--
'Emis_NESARESVO_Farm2011'-12-4-'Wheat'-'wheat variety'--
'Emis_NESARESVO_Farm2011'-13-3-'Sub-Management'-management-
'Emis_SVO_Operations'-1-9-'Corn Grain'-corn--
'Emis_SVO_Operations'-1-9-'Corn Grain'-grain--
'Emis_SVO_Operations'-1-98-'Rye'-rye--
'Emis_SVO_Operations'-1-104-'Rye'-rye--
'Emis_SVO_Operations'-1-110-'Soybean'-soybean--
'Emis_SVO_Operations'-1-117-'Wheat'-'feed wheat'--
'Emis_SVO_Operations'-1-117-'Wheat'-'hard wheat'--
'Emis_SVO_Operations'-1-117-'Wheat'-'soft wheat'--
'Emis_SVO_Operations'-1-117-'Wheat'-wheat--
'Emis_SVO_Operations'-1-117-'Wheat'-'wheat bug'--
'Emis_SVO_Operations'-1-117-'Wheat'-'wheat disease'--
'Emis_SVO_Operations'-1-117-'Wheat'-'wheat quality'--
'Emis_SVO_Operations'-1-117-'Wheat'-'wheat variety'--
'Emis_SVO_Operations'-2-2-'Inject manure application'-injection--
